"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"1","SRPed","~","CENTERING","a1",1.18431959796235,0.914669601811168,1.29480590107864,0.195387195799156,-1.17474443507993,2.63029637621828,1.18431959796235,0.965483660746523,2.0096686542141
"2","SRPed","~","TradPed","a2",0.597354622735437,0.0947609996175689,6.30380246247093,0.000000000290430568483657,0.4479742574113,0.806093980186533,0.597354622735437,0.727876093754642,0.486976766165784
"3","SRPed","~","CENTERING:TradPed","a3",-0.221959568118486,0.194129042582426,-1.1433609580815,0.252888755311099,-0.523050872387467,0.286999536222033,-0.221959568118486,-0.819363549726243,-0.376642577998444
"4","Valued","~","CENTERING","c_p",-0.0114730659940692,0.121986432935087,-0.0940519836347248,0.925067862739666,-0.235631984088142,0.237023117840469,-0.0114730659940692,-0.00792397175107176,-0.016493865502285
"5","Valued","~","SRPed","b",0.737176855054601,0.119110625225455,6.18901003717562,0.000000000605432370903713,0.486616992797182,0.946130190547673,0.737176855054601,0.624538341743309,0.624538341743309
"6","SRPed","~1","","SRPed.mean",1.86474108777545,0.432842843160575,4.30812503253904,0.0000164644308755513,0.893963584332776,2.5512712482514,1.86474108777545,3.16427400067946,3.16427400067946
"7","Valued","~1","","Valued.mean",0.900169114362327,0.526917247556483,1.70836904378582,0.0875678874641512,-0.0272530019644511,1.98548901274362,0.900169114362327,1.29409769884339,1.29409769884339
"8","TradPed","~1","","TradPed.mean",4.29216865355796,0.0778752468740113,55.1159556579249,0,4.12887792943414,4.43373502226483,4.29216865355796,5.97732808802752,5.97732808802752
"9","TradPed","~~","TradPed","TradPed.var",0.515631414121478,0.142164231550713,3.62701228358935,0.000286719658975532,0.272269302388665,0.850369042740652,0.515631414121478,1,1
"10","SRPed","~~","SRPed","",0.150837048583225,0.0294663677839311,5.11895628566345,0.000000307231156959631,0.102871446017726,0.219371963998856,0.150837048583225,0.434329283354692,0.434329283354692
"11","Valued","~~","Valued","",0.295832869010634,0.0538964084603848,5.48891619054872,0.0000000404407436427334,0.202870676929143,0.424593133065167,0.295832869010634,0.611409721284546,0.611409721284546
"12","CENTERING","~~","CENTERING","",0.230802728988242,0,NA,NA,0.230802728988242,0.230802728988242,0.230802728988242,1,0.230802728988242
"13","CENTERING","~~","CENTERING:TradPed","",1.03553491072725,0,NA,NA,1.03553491072725,1.03553491072725,1.03553491072725,0.990825211704379,1.03553491072725
"14","CENTERING:TradPed","~~","CENTERING:TradPed","",4.73254173319785,0,NA,NA,4.73254173319785,4.73254173319785,4.73254173319785,1,4.73254173319785
"15","CENTERING","~1","","",0.36144578313253,0,NA,NA,0.36144578313253,0.36144578313253,0.36144578313253,0.752354793863279,0.36144578313253
"16","CENTERING:TradPed","~1","","",1.62168674698795,0,NA,NA,1.62168674698795,1.62168674698795,1.62168674698795,0.745452097906388,1.62168674698795
"17","imm",":=","a3*b","imm",-0.163623456374863,0.14402954257046,-1.13604093614904,0.25593943225404,-0.411032808457305,0.196132185697319,-0.163623456374863,-0.511723952630939,-0.235227731093073
"18","indirect.SDbelow",":=","a1*b+imm*(TradPed.mean-sqrt(TradPed.var))","indirect.SDbelow",0.288247406391215,0.177358440156292,1.62522520009313,0.104114582753996,-0.0961917472041016,0.63100049621503,0.288247406391215,-1.94403643828354,0.0843095357038464
"19","indirect.mean",":=","a1*b+imm*(TradPed.mean)","indirect.mean",0.170753526166422,0.0852834332500333,2.0021886978425,0.0452644407831029,0.013168712424718,0.360632895510434,0.170753526166422,-2.45576039091448,-0.150918195389227
"20","indirect.SDabove",":=","a1*b+imm*(TradPed.mean+sqrt(TradPed.var))","indirect.SDabove",0.0532596459416291,0.0729692329973643,0.729891815411475,0.465456315564162,-0.100226898497788,0.184034420836884,0.0532596459416291,-2.96748434354542,-0.3861459264823
