"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"1","SRPed","~","CENTERING","a",0.352191491837306,0.114466166783083,3.07681738399364,0.00209223435444894,0.117226088921108,0.573329685440778,0.352191491837306,0.295805480064276,0.6130088151517
"2","Valued","~","CENTERING","cp",0.0188317785103832,0.108194572951473,0.17405474227279,0.861822440639548,-0.200721066851571,0.222716562306354,0.0188317785103832,0.0144931506572314,0.030034700879355
"3","Valued","~","SRPed","b1",0.0600380936956112,0.527681633505323,0.113777114615087,0.909414480658069,-1.26374030466901,0.56411549380526,0.0600380936956112,0.0550137194222468,0.0550137194222468
"4","Valued","~","TradPed","b2",0.632589499471202,0.496616587482016,1.27379857100345,0.202734811747058,-0.889164586635922,0.981806460981354,0.632589499471202,0.723273438821183,0.486848064560854
"5","Valued","~","SRPed:TradPed","b3",0.0142796682999206,0.113313317711771,0.126019329309932,0.899716623975781,-0.0323099130044699,0.396174701460324,0.0142796682999206,0.10953747071769,0.10953747071769
"6","SRPed","~1","","SRPed.mean",4.38179965156124,0.0865807644324796,50.6093897447441,0,4.19105313060376,4.53650709373355,4.38179965156124,7.62676519703241,7.62676519703241
"7","Valued","~1","","Valued.mean",0.938821528167404,2.1598645741015,0.434666848757381,0.663804264731517,-0.117243280955614,8.16516199004606,0.938821528167404,1.4973213370187,1.4973213370187
"8","TradPed","~1","","TradPed.mean",4.29644027449348,0.0759631352738584,56.559543770859,0,4.13710925774906,4.43095221160351,4.29644027449348,5.99321992361536,5.99321992361536
"9","TradPed","~~","TradPed","TradPed.var",0.513921904578193,0.139602337153531,3.68132736927604,0.000232022863046133,0.274642990521606,0.81120527120795,0.513921904578193,1,1
"10","SRPed","~~","SRPed","",0.301201225199078,0.058947712741335,5.10963379564465,0.000000322783840323027,0.204862549198641,0.429809655303032,0.301201225199078,0.912499117963943,0.912499117963943
"11","Valued","~~","Valued","",0.181299238572529,0.0286547898899697,6.32701336386314,0.000000000249951614961219,0.140907563700339,0.280712012389336,0.181299238572529,0.461168809956715,0.461168809956715
"12","SRPed:TradPed","~~","SRPed:TradPed","",23.1326417129981,4.26893680838418,5.41882973473997,0.0000000599904148579355,15.7922737849379,33.0155933741367,23.1326417129981,1,1
"13","CENTERING","~~","CENTERING","",0.232851473922903,0,NA,NA,0.232851473922903,0.232851473922903,0.232851473922903,1,0.232851473922903
"14","SRPed:TradPed","~1","","",19.7410043467917,0.523930529209748,37.6786677740794,0,18.7236062560933,20.7612868429988,19.7410043467917,4.10446567846162,4.10446567846162
"15","CENTERING","~1","","",0.369047619047619,0,NA,NA,0.369047619047619,0.369047619047619,0.369047619047619,0.764791252811745,0.369047619047619
"16","imm",":=","a*b3","imm",0.00502917768149093,0.040382419040889,0.124538791903443,0.900888687944287,-0.0112498883580327,0.146754850290576,0.00502917768149093,0.032401784110673,0.0671474351393655
"17","indirect.SDbelow",":=","a*b1+imm*(TradPed.mean-sqrt(TradPed.var))","indirect.SDbelow",0.0391471329939847,0.0659656185411407,0.593447524024502,0.552881692017021,-0.055564773702177,0.197372163746005,0.0391471329939847,0.178062593665915,0.36900580591767
"18","indirect.mean",":=","a*b1+imm*(TradPed.mean)","indirect.mean",0.0427524673240666,0.0545202725765735,0.784157255707425,0.432947842786312,-0.0462666414665617,0.179053675043607,0.0427524673240666,0.210464377776588,0.436153241057035
"19","indirect.SDabove",":=","a*b1+imm*(TradPed.mean+sqrt(TradPed.var))","indirect.SDabove",0.0463578016541485,0.0572782707300004,0.809343596853177,0.418317535722403,-0.0628052541654736,0.167182989050794,0.0463578016541485,0.242866161887261,0.503300676196401
