"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"1","PWB","~","CMI","b",-0.163431416442753,0.050887618259613,-3.21161457407922,0.0013199132667101,-0.256981482763434,-0.0560252244008262,-0.163431416442753,-0.279147585152249,-0.279147585152249
"2","PWB","~","REMS","c_p",-0.219122463121512,0.148661917590119,-1.47396499839093,0.140491015457029,-0.528020717291414,0.0623765440358305,-0.219122463121512,-0.138620145773242,-0.485246168327062
"3","CMI","~","REMS","a",1.34907727432699,0.191490359790298,7.04514460051341,1.85274018349446e-12,0.90956188247214,1.67262961649701,1.34907727432699,0.499663868576902,1.74909625383773
"4","CMI","~","ANX","covM",0.197785727044854,0.0957075090277006,2.06656435899517,0.0387752221084636,0.00901697707763037,0.376826910624714,0.197785727044854,0.144982943323975,0.256431770677709
"5","PWB","~","ANX","covY",-0.238478992999581,0.0609862859130512,-3.91037082237772,9.21545344174657e-05,-0.353233861239474,-0.110196617169314,-0.238478992999581,-0.298586675818769,-0.528111157254431
"6","PWB","~~","PWB","",0.1321461285492,0.0160954249651113,8.21016710249293,2.22044604925031e-16,0.106704384242999,0.169098369653373,0.1321461285492,0.648044563277501,0.648044563277501
"7","CMI","~~","CMI","",0.383883534763408,0.0395415365863585,9.70836158390073,0,0.320009920845762,0.479154808908832,0.383883534763408,0.645287498442835,0.645287498442835
"8","REMS","~~","REMS","",0.0816071992110453,0,NA,NA,0.0816071992110453,0.0816071992110453,0.0816071992110453,1,0.0816071992110453
"9","REMS","~~","ANX","",0.0936722386587781,0,NA,NA,0.0936722386587781,0.0936722386587781,0.0936722386587781,0.5799647284723,0.0936722386587781
"10","ANX","~~","ANX","",0.31966137409599,0,NA,NA,0.31966137409599,0.31966137409599,0.31966137409599,1,0.31966137409599
"11","PWB","~1","","",4.52074246007113,0.209338227998346,21.5953985246634,0,4.11435761336998,4.9406465068745,4.52074246007113,10.0111733205851,10.0111733205851
"12","CMI","~1","","",2.69723390538039,0.245119612124795,11.0037458120943,0,2.23179033272032,3.18045449399564,2.69723390538039,3.49699888168264,3.49699888168264
"13","REMS","~1","","",0.506923076923077,0,NA,NA,0.506923076923077,0.506923076923077,0.506923076923077,1.77450744508573,0.506923076923077
"14","ANX","~1","","",2.82410256410256,0,NA,NA,2.82410256410256,2.82410256410256,2.82410256410256,4.99499875285346,2.82410256410256
"15","indirect",":=","a*b","indirect",-0.220481609833988,0.076349146232968,-2.88780714274422,0.00387937650033843,-0.384959995595563,-0.0846984759069212,-0.220481609833988,-0.139479962301073,-0.488255995457647
"16","direct",":=","c_p","direct",-0.219122463121512,0.14873630434363,-1.47322783155393,0.140689612868268,-0.528020717291414,0.0623765440358305,-0.219122463121512,-0.138620145773242,-0.485246168327062
"17","total_c",":=","c_p+(a*b)","total_c",-0.4396040729555,0.12169724412289,-3.61227631836583,0.000303520889094244,-0.672691036631715,-0.205579447153963,-0.4396040729555,-0.278100108074315,-0.973502163784709
