"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"1","GRMS","=~","p1GRMS","",1,0,NA,NA,1,1,0.72569459651821,0.955892730791357,0.955892730791357
"2","GRMS","=~","p2GRMS","",1.01365090635207,0.029781007112318,34.036824293051,0,0.955281204988594,1.07202060771554,0.735600985495482,0.961496284135018,0.961496284135018
"3","GRMS","=~","p3GRMS","",0.903696744875088,0.0300536784510557,30.0694221623092,0,0.844792617508072,0.962600872242105,0.655807844646947,0.933973454609209,0.933973454609209
"4","MH","=~","p1MH","",1,0,NA,NA,1,1,0.624412494255818,0.764901961427718,0.764901961427718
"5","MH","=~","p2MH","",1.23727320731942,0.127602749933717,9.69628952324395,0,0.987176413121064,1.48737000151778,0.772568849458215,0.728434256417576,0.728434256417576
"6","MH","=~","p3MH","",1.24106423760296,0.112378576114125,11.0436017301253,0,1.02080627578538,1.46132219942054,0.77493601613336,0.776242791797003,0.776242791797003
"7","PhH","=~","p1PhH","",1,0,NA,NA,1,1,0.599914287336249,0.661512581779209,0.661512581779209
"8","PhH","=~","p2PhH","",0.997043124052488,0.125266183336674,7.95939572432545,0.00000000000000177635683940025,0.751525916231816,1.24256033187316,0.598140415209455,0.713818745847431,0.713818745847431
"9","PhH","=~","p3PhH","",1.06025258464938,0.138720987690446,7.64305821564157,0.000000000000021316282072803,0.788364444876278,1.33214072442247,0.636060673716347,0.727233454478755,0.727233454478755
"10","Spr","=~","Spirit1","v1",1,0,NA,NA,1,1,0.487953953183251,0.730245861591477,0.730245861591477
"11","Spr","=~","Spirit2","v1",1,0,NA,NA,1,1,0.487953953183251,0.762459933274713,0.762459933274713
"12","SSp","=~","SocS1","v2",1,0,NA,NA,1,1,0.424643042375995,0.704065086096809,0.704065086096809
"13","SSp","=~","SocS2","v2",1,0,NA,NA,1,1,0.424643042375995,0.654279557732568,0.654279557732568
"14","Eng","=~","Eng1","v3",1,0,NA,NA,1,1,0.409065873934924,0.612084740484921,0.612084740484921
"15","Eng","=~","Eng2","v3",1,0,NA,NA,1,1,0.409065873934924,0.700691198383759,0.700691198383759
"16","dEng","=~","dEng1","v4",1,0,NA,NA,1,1,0.409771653963385,0.684413602404467,0.684413602404467
"17","dEng","=~","dEng2","v4",1,0,NA,NA,1,1,0.409771653963385,0.651988305198962,0.651988305198962
"18","GRMS","~~","MH","",-0.289747716558569,0.0421909121246234,-6.86753857567035,0.00000000000653188614307965,-0.372440384797725,-0.207055048319413,-0.639432267476877,-0.639432267476877,-0.639432267476877
"19","GRMS","~~","PhH","",-0.184983054951265,0.03937407290511,-4.69809296582213,0.00000262601904621462,-0.262154819769935,-0.107811290132595,-0.42490207603659,-0.42490207603659,-0.42490207603659
"20","GRMS","~~","Spr","",0.288684141924061,0.0341855211346976,8.4446318892314,0,0.221681751707321,0.355686532140801,0.81524885511485,0.81524885511485,0.81524885511485
"21","GRMS","~~","SSp","",0.212255615751058,0.0296458583383004,7.15970552543722,0.000000000000808464406532039,0.154150801117213,0.270360430384903,0.688781204142463,0.688781204142463,0.688781204142463
"22","GRMS","~~","Eng","",0.204495842540971,0.0289899155534145,7.05403374370593,0.00000000000173794312274822,0.147676652141421,0.261315032940521,0.688870113659861,0.688870113659861,0.688870113659861
"23","GRMS","~~","dEng","",0.202162666872593,0.028848722478487,7.00768177943927,0.00000000000242295072894194,0.145620209814768,0.258705123930419,0.679837561498511,0.679837561498511,0.679837561498511
"24","MH","~~","PhH","",0.199745185513471,0.0396231159377179,5.04112765456012,0.000000462796607925142,0.122085305320289,0.277405065706653,0.533231173075102,0.533231173075102,0.533231173075102
"25","MH","~~","Spr","",-0.154501578031411,0.0298454290330752,-5.17672498057205,0.000000225814706045213,-0.212997544039385,-0.0960056120234375,-0.507087020238974,-0.507087020238974,-0.507087020238974
"26","MH","~~","SSp","",-0.113122828039595,0.0267955115982462,-4.22170808811871,0.000024245797882072,-0.165641065719482,-0.0606045903597067,-0.426633207808287,-0.426633207808287,-0.426633207808287
"27","MH","~~","Eng","",-0.0902329501319728,0.0253629089968029,-3.55767353592393,0.000374153916411268,-0.139943338308873,-0.0405225619550722,-0.353264764413687,-0.353264764413687,-0.353264764413687
"28","MH","~~","dEng","",-0.16789960514426,0.0278824307837176,-6.02169898480688,0.00000000172595671088516,-0.222548165281778,-0.113251045006743,-0.656199926722344,-0.656199926722344,-0.656199926722344
"29","PhH","~~","Spr","",-0.0898801890326624,0.0280405566188498,-3.20536393961031,0.00134891803890591,-0.144838670112064,-0.0349217079532605,-0.307040688521072,-0.307040688521072,-0.307040688521072
"30","PhH","~~","SSp","",-0.068944964692926,0.0255411428459012,-2.69936882264414,0.00694711373690549,-0.119004684794885,-0.0188852445909669,-0.270638349206532,-0.270638349206532,-0.270638349206532
"31","PhH","~~","Eng","",-0.0520756898541194,0.0246680912776312,-2.11105469280232,0.0347676111100554,-0.100424260325623,-0.00372711938261561,-0.212203516512257,-0.212203516512257,-0.212203516512257
"32","PhH","~~","dEng","",-0.101138669092854,0.0264088749639502,-3.82972274399857,0.000128287716597786,-0.152899112894418,-0.0493782252912905,-0.411420678999503,-0.411420678999503,-0.411420678999503
"33","Spr","~~","SSp","",0.152967907587627,0.0227001153445061,6.73864010231333,0.0000000000159876556438121,0.10847649906749,0.197459316107764,0.738239829578582,0.738239829578582,0.738239829578582
"34","Spr","~~","Eng","",0.140455229118802,0.0219166953534583,6.40859522175357,0.000000000146866518946354,0.0974992955658869,0.183411162671716,0.703664791825782,0.703664791825782,0.703664791825782
"35","Spr","~~","dEng","",0.129119712686168,0.0215263342857509,5.99822110779155,0.00000000199490779451139,0.0869288727669264,0.171310552605409,0.645760977308775,0.645760977308775,0.645760977308775
"36","SSp","~~","Eng","",0.0763305188531041,0.0190590854558926,4.00494131944324,0.000062032878220819,0.0389753977812834,0.113685639924925,0.439421145114266,0.439421145114266,0.439421145114266
"37","SSp","~~","dEng","",0.0696758724388969,0.0188661685763127,3.69316494533913,0.000221480262548424,0.0326988615030626,0.106652883374731,0.400420671842884,0.400420671842884,0.400420671842884
"38","Eng","~~","dEng","",0.087956462147477,0.0188854162511905,4.65737482179839,0.00000320267036446609,0.0509417264620961,0.124971197832858,0.52472600685526,0.52472600685526,0.52472600685526
"39","p1GRMS","~~","p1GRMS","",0.0497215505763292,0.00753312509355936,6.60038827960523,0.0000000000410083078605794,0.034956896701918,0.0644862044507405,0.0497215505763292,0.0862690872202418,0.0862690872202418
"40","p2GRMS","~~","p2GRMS","",0.0442058268258039,0.0073494466349073,6.01485105230123,0.00000000180052173170964,0.0298011761150865,0.0586104775365213,0.0442058268258039,0.0755248955945522,0.0755248955945522
"41","p3GRMS","~~","p3GRMS","",0.0629583347645607,0.00759564593930231,8.28874005814226,0.000000000000000222044604925031,0.0480711422842103,0.0778455272449111,0.0629583347645607,0.12769358608534,0.12769358608534
"42","p1MH","~~","p1MH","",0.27650386831522,0.0371811117569742,7.43667564656279,0.00000000000010325074129014,0.203630228366391,0.349377508264048,0.27650386831522,0.41492498940403,0.41492498940403
"43","p2MH","~~","p2MH","",0.527984914310444,0.0665400765242198,7.93484080407187,0.00000000000000199840144432528,0.397568760794434,0.658401067826454,0.527984914310444,0.469383534077372,0.469383534077372
"44","p3MH","~~","p3MH","",0.396110079861088,0.0548232509257603,7.22522056193797,0.000000000000500266494896096,0.288658482531196,0.503561677190981,0.396110079861088,0.397447128183195,0.397447128183195
"45","p1PhH","~~","p1PhH","",0.462539000137847,0.0578443736315942,7.99626603416467,0.00000000000000133226762955019,0.349166111111644,0.57591188916405,0.462539000137847,0.562401104147805,0.562401104147805
"46","p2PhH","~~","p2PhH","",0.344378848298815,0.0485190227745906,7.09781089159047,0.00000000000126743060491208,0.249283311095539,0.439474385502091,0.344378848298815,0.4904627980768,0.4904627980768
"47","p3PhH","~~","p3PhH","",0.360405604633503,0.0536075692961072,6.72303574599258,0.000000000017797763263161,0.255336699514398,0.465474509752608,0.360405604633503,0.471131502686896,0.471131502686896
"48","Spirit1","~~","Spirit1","",0.208398893145745,0.0255653774790527,8.15160634011755,0.000000000000000444089209850063,0.15829167403563,0.258506112255859,0.208398893145745,0.466740981628521,0.466740981628521
"49","Spirit2","~~","Spirit2","",0.171466686339439,0.023067801982521,7.43316101245205,0.000000000000106137321154165,0.126254625251197,0.216678747427682,0.171466686339439,0.41865485015072,0.41865485015072
"50","SocS1","~~","SocS1","",0.183444540904628,0.0253918307412856,7.22454961100376,0.000000000000502708985550271,0.133677467150171,0.233211614659085,0.183444540904628,0.504292354539493,0.504292354539493
"51","SocS2","~~","SocS2","",0.240910254032935,0.0292554026887144,8.2347269868847,0.000000000000000222044604925031,0.183570718409839,0.298249789656032,0.240910254032935,0.571918260333275,0.571918260333275
"52","Eng1","~~","Eng1","",0.279311055830182,0.0323775140472897,8.62669862245225,0,0.215852294388555,0.34276981727181,0.279311055830182,0.625352270465506,0.625352270465506
"53","Eng2","~~","Eng2","",0.173491470589852,0.0251684729256555,6.89320607977779,0.00000000000545496980919324,0.124162170109695,0.222820771070008,0.173491470589852,0.509031844507532,0.509031844507532
