"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"1","GRMS","=~","p1GRMS","",1,0,NA,NA,1,1,0.72521095465037,0.955255192703535,0.955255192703535
"2","GRMS","=~","p2GRMS","",1.01467877425692,0.0297586273580612,34.0969615986693,0,0.956352936405773,1.07300461210807,0.73585616254233,0.961829567174013,0.961829567174013
"3","GRMS","=~","p3GRMS","",0.902823513656941,0.0302778684445409,29.8179350145013,0,0.843479981976999,0.962167045336883,0.654737502219952,0.932449039807033,0.932449039807033
"4","MH","=~","p1MH","",1,0,NA,NA,1,1,0.628244220756053,0.768661973652409,0.768661973652409
"5","MH","=~","p2MH","",1.21812439358926,0.126061791646611,9.66291512819381,0,0.971047822135306,1.46520096504321,0.765279610434422,0.720791808583008,0.720791808583008
"6","MH","=~","p3MH","",1.2455427270901,0.112770804535617,11.0449041506724,0,1.02451601169268,1.46656944248751,0.782505019999088,0.782838362346456,0.782838362346456
"7","PhH","=~","p1PhH","",1,0,NA,NA,1,1,0.603910718863615,0.665537983473422,0.665537983473422
"8","PhH","=~","p2PhH","",1.00659605869175,0.127779747141321,7.87758687281229,0.00000000000000333066907387547,0.756152356341121,1.25703976104237,0.607894149409814,0.724966052290911,0.724966052290911
"9","PhH","=~","p3PhH","",1.03557300564009,0.135124322935744,7.6638534287609,0.0000000000000179856129989275,0.770734199250677,1.30041181202951,0.625393638271864,0.714566173846058,0.714566173846058
"10","Spr","=~","Spirit1","v1",1,0,NA,NA,1,1,0.487548469943091,0.725812318563337,0.725812318563337
"11","Spr","=~","Spirit2","v1",1,0,NA,NA,1,1,0.487548469943091,0.766017669557055,0.766017669557055
"12","SSp","=~","SocS1","v2",1,0,NA,NA,1,1,0.42451610124151,0.702988360039522,0.702988360039522
"13","SSp","=~","SocS2","v2",1,0,NA,NA,1,1,0.42451610124151,0.654955345918093,0.654955345918093
"14","Eng","=~","Eng1","v3",1,0,NA,NA,1,1,0.406116406450708,0.607162389624013,0.607162389624013
"15","Eng","=~","Eng2","v3",1,0,NA,NA,1,1,0.406116406450708,0.696115024700244,0.696115024700244
"16","dEng","=~","dEng1","v4",1,0,NA,NA,1,1,0.39618321614328,0.658181813795952,0.658181813795952
"17","dEng","=~","dEng2","v4",1,0,NA,NA,1,1,0.39618321614328,0.633051577196065,0.633051577196065
"18","Eng","~","GRMS","a1",0.392350730211354,0.0412736469227073,9.50608340828482,0,0.311455868732225,0.473245591690482,0.70062928533492,0.70062928533492,0.70062928533492
"19","Spr","~","GRMS","a2",0.55403530142374,0.0399473275325551,13.8691455885811,0,0.475739978181307,0.632330624666173,0.824107744410345,0.824107744410345,0.824107744410345
"20","SSp","~","GRMS","a3",0.406024280242413,0.0419278194213009,9.68388735322919,0,0.323847264226364,0.488201296258462,0.693620936931939,0.693620936931939,0.693620936931939
"21","dEng","~","GRMS","a4",0.38631111148214,0.0410960700363792,9.40019595888776,0,0.305764294304702,0.466857928659579,0.707140127432075,0.707140127432075,0.707140127432075
"22","MH","~","GRMS","c_p1",-0.44542622784116,0.204547191905548,-2.17762083992255,0.0294342767138667,-0.846331357114838,-0.0445210985674826,-0.514175808143936,-0.514175808143936,-0.514175808143936
"23","MH","~","Eng","b1",0.354904629725107,0.222640482817184,1.59407051778867,0.110920241389966,-0.0814626980971814,0.791271957547396,0.229421279328642,0.229421279328642,0.229421279328642
"24","MH","~","Spr","b2",0.154641762034763,0.219334132626418,0.705051056955909,0.480778463065618,-0.275245238493347,0.584528762562874,0.120009626795482,0.120009626795482,0.120009626795482
"25","MH","~","SSp","b3",-0.0116839404344439,0.187030748262468,-0.062470692883329,0.950188000032081,-0.378257471030459,0.354889590161571,-0.00789505207767619,-0.00789505207767619,-0.00789505207767619
"26","MH","~","dEng","b4",-0.850211497347138,0.303494681640454,-2.80140492990375,0.00508806304805542,-1.44505014286188,-0.255372851832399,-0.536160165573218,-0.536160165573218,-0.536160165573218
"27","PhH","~","GRMS","c_p2",-0.369419625869643,0.223898212436956,-1.64994450759031,0.0989542864410986,-0.808252058448974,0.0694128067096879,-0.443620474310557,-0.443620474310557,-0.443620474310557
"28","PhH","~","Eng","b5",0.330159614388494,0.249760319976289,1.32190579520333,0.186199522422307,-0.159361617532231,0.819680846309219,0.222024931769571,0.222024931769571,0.222024931769571
"29","PhH","~","Spr","b6",0.214991868252681,0.254473860194393,0.84484853606751,0.398195411417297,-0.28376773273521,0.713751469240572,0.173566974625057,0.173566974625057,0.173566974625057
"30","PhH","~","SSp","b7",0.0164518842273566,0.215072529190413,0.0764945866833185,0.93902562055946,-0.405082527049792,0.437986295504505,0.0115647719640018,0.0115647719640018,0.0115647719640018
"31","PhH","~","dEng","b8",-0.62393543231358,0.295074342063989,-2.114502494352,0.0344723719484481,-1.20227051552085,-0.0456003491063083,-0.409320017874309,-0.409320017874309,-0.409320017874309
"32","MH","~~","PhH","",0,0,NA,NA,0,0,0,0,0
"33","p1GRMS","~~","p1GRMS","",0.0504238482418417,0.00746592967246732,6.75386059793646,0.0000000000143962619603144,0.0357908949726968,0.0650568015109866,0.0504238482418417,0.0874875168129327,0.0874875168129327
"34","p2GRMS","~~","p2GRMS","",0.0438306565361912,0.00718761717246679,6.09807888824282,0.0000000010735077271562,0.0297431857434947,0.0579181273288878,0.0438306565361912,0.0748838837098507,0.0748838837098507
"35","p3GRMS","~~","p3GRMS","",0.0643611505359772,0.00766230351459638,8.39971301233001,0,0.0493433116087536,0.0793789894632008,0.0643611505359772,0.130538788162943,0.130538788162943
"36","p1MH","~~","p1MH","",0.273324193719929,0.0370297651161589,7.38120246948736,0.000000000000156763491077072,0.20074718773628,0.345901199703578,0.273324193719929,0.409158770260784,0.409158770260784
"37","p2MH","~~","p2MH","",0.541598041824569,0.0672189357573832,8.05722428839675,0.000000000000000888178419700125,0.409851348660986,0.673344734988152,0.541598041824569,0.480459168679636,0.480459168679636
"38","p3MH","~~","p3MH","",0.386834450025196,0.0546254338053416,7.08158129057035,0.00000000000142508227440885,0.27977056712685,0.493898332923542,0.386834450025196,0.387164098438719,0.387164098438719
"39","p1PhH","~~","p1PhH","",0.458670837465629,0.0579545632951692,7.91431789641078,0.00000000000000244249065417534,0.34508198066735,0.572259694263908,0.458670837465629,0.557059192554131,0.557059192554131
"40","p2PhH","~~","p2PhH","",0.333570350436128,0.0489312416176008,6.81712418096787,0.00000000000928812582401406,0.237666879146803,0.429473821725453,0.333570350436128,0.474424223025731,0.474424223025731
"41","p3PhH","~~","p3PhH","",0.374870876284118,0.053599630239994,6.99390787969287,0.00000000000267341704329738,0.269817531429066,0.47992422113917,0.374870876284118,0.489395183195006,0.489395183195006
"42","Spirit1","~~","Spirit1","",0.213515019168051,0.0262459948037546,8.13514674389505,0.000000000000000444089209850063,0.162073814614266,0.264956223721835,0.213515019168051,0.473196478221713,0.473196478221713
"43","Spirit2","~~","Spirit2","",0.167392550789388,0.0231743826124781,7.22317196485989,0.000000000000507816011463547,0.12197159550498,0.212813506073797,0.167392550789388,0.413216929926378,0.413216929926378
